header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Laan van Oud-Poelgeest 26,2341 NL Oegstgeest        ,https://www.funda.nl/en/koop/oegstgeest/huis-42539754-laan-van-oud-poelgeest-26/?navigateSource=resultlist,20220129_033906,"€ 899,000 kosten koper","€ 5,654    The asking price per m² (€ 899,000) is calculated by dividing the asking price of the home by the living area (159 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1933,Gable roof covered with roof tiles,Living area159 m²Other space inside the building7 m²Exterior space attached to the building4 m²External storage space18 m²,159 m²,7 m²,4 m²,18 m²,307 m²,635 m³,6 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,2 showers,3 stories,F        What does this mean?,Partly double glazed,"CH boiler, fireplace and partial floor heating",CH boiler,"Remeha (gas-fired from 2021, in ownership)",307 m²,Full ownership,In residential district,"Back garden, front garden and side garden","195 m² (24,31 meter deep and 8,04 meter broad)",Located at the south accessible via the rear,Balcony present,Attached brick storage,Parking on private property and public parking,no
