header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Willem Kuijperstraat 86,2584 XZ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88050668-willem-kuijperstraat-86/?navigateSource=resultlist,20220131_215535,"€ 399,500 kosten koper","€ 3,769    The asking price per m² (€ 399,500) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,Upstairs apartment,Resale property,1898,Protected townscape or village view (permit needed for alterations),Combination roof covered with roof tiles,Living area106 m²Exterior space attached to the building8 m²,106 m²,8 m²,354 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,2nd floor,"Passive ventilation system, flue and TV via cable",G        What does this mean?,Double glazing,Multi fuel burner and CH boiler,CH boiler,"Combination boiler, in ownership",Full ownership,"Alongside park, alongside a quiet road and in residential district",Roof terrace present and balcony present,Paid parking and resident's parking permits,No,Yes,Yes,No,No,No,no
