header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Maastrichterlaan 17,6191 AA Beek (LI)        ,https://www.funda.nl/en/koop/beek-li/huis-88020098-maastrichterlaan-17/?navigateSource=resultlist,20220127_234225,"€ 450,000 kosten koper","€ 2,103    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (214 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Available,Available in consultation,"Converted farmhouse, semi-detached residential property",Resale property,1762,Mansard roof covered with roof tiles,Living area214 m²Other space inside the building184 m²Exterior space attached to the building20 m²External storage space57 m²,214 m²,184 m²,20 m²,57 m²,885 m²,"1,456 m³",13 rooms (5 bedrooms),Sauna,3 stories and a basement,Sauna,G        What does this mean?,CH boiler,CH boiler,"HR (gas-fired combination boiler, in ownership)",885 m²,Full ownership,In center,Back garden and side garden,784 m² (49 meter deep and 16 meter broad),Located at the west accessible via the rear,Detached brick storage,"Paid parking, parking on private property and public parking",no
