header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Boerhaavelaan 110,7555 BE Hengelo (OV)        ,https://www.funda.nl/en/koop/hengelo-ov/huis-42650834-boerhaavelaan-110/?navigateSource=resultlist,20220129_201019,"€ 319,500 kosten koper","€ 3,132    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 319,500) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1956,Gable roof covered with asphalt roofing,Living area102 m²Other space inside the building7 m²Exterior space attached to the building53 m²External storage space22 m²,102 m²,7 m²,53 m²,22 m²,230 m²,422 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,"2 stories, a/an loft and a basement","Mechanical ventilation, passive ventilation system, rolldown shutters, flue and TV via cable",E        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2011, in ownership)",230 m²,Full ownership,"Alongside a quiet road, in residential district, freestanding location and unobstructed surrounding view",Back garden and front garden,"61 m² (7 meter deep and 8,75 meter broad)",Located at the north,Balcony present,Garage with carport,1 car,Electricity,No insulation,Parking on private property and public parking,no
