header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
F. van der Poest Clementlaan 30,3171 EC Poortugaal        ,https://www.funda.nl/en/koop/poortugaal/huis-42574971-f-van-der-poest-clementlaan-30/?navigateSource=resultlist,20220128_054153,"€ 1,250,000 kosten koper","€ 5,319    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,250,000) is calculated by dividing the asking price of the home by the living area (235 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,1957,Gable roof covered with roof tiles,Living area235 m²Other space inside the building17 m²Exterior space attached to the building4 m²External storage space15 m²,235 m²,17 m²,4 m²,15 m²,941 m²,760 m³,9 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,Shower,3 stories,"Alarm installation, mechanical ventilation and solar panels",E        What does this mean?,CH boiler,CH boiler,"Intergas Kompakt Solo HRE (gas-fired combination boiler from 2016, in ownership)",941 m²,Full ownership,Alongside a quiet road and in residential district,Surrounded by garden,Attached wooden storage,Electricity,Attached brick garage,1 car,"Loft, electricity, heating and running water",Parking on private property and public parking,no
