header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wichard van Pontlaan 140,6824 GM Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-42685638-wichard-van-pontlaan-140/?navigateSource=resultlist,20220130_135705,"€ 226,000 kosten koper","€ 3,096    The asking price per m² (€ 226,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 130 per month,"January 19, 2022",Available,Available in consultation,Galleried apartment (apartment),Resale property,1963,Flat roof covered with asphalt roofing,Living area73 m²Exterior space attached to the building5 m²External storage space8 m²,73 m²,5 m²,8 m²,241 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,TV via cable,E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"HR (gas-fired from 2021, in ownership)",Full ownership,"Sheltered location, In wooded surroundings and in residential district",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
