header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,error
Prinses Marijkestraat 37,6039 BW Stramproy        ,https://www.funda.nl/en/koop/stramproy/huis-42504222-prinses-marijkestraat-37/?navigateSource=resultlist,20220129_085834,"€ 285,000 kosten koper","€ 2,192    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 300,000 kosten koper",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1971,Living area130 m²Other space inside the building19 m²Exterior space attached to the building21 m²External storage space16 m²,130 m²,19 m²,21 m²,16 m²,272 m²,513 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,"Optical fibre, passive ventilation system and rolldown shutters",C        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Nefit (gas-fired from 2021, in ownership)",272 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,66 m² (6 meter deep and 11 meter broad),Located at the north accessible via the rear,Balcony present,Carport and detached brick garage,1 car,Running water,no
