header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwe Uilenburgerstraat 15 L,1011 LM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42686314-nieuwe-uilenburgerstraat-15-l/?navigateSource=resultlist,20220130_194839,"€ 475,000 kosten koper","€ 7,308    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (65 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 191 per month,"January 20, 2022",Available,Available in consultation,Galleried apartment (apartment),Resale property,1905,Gable roof covered with roof tiles,Living area65 m²Exterior space attached to the building1 m²External storage space4 m²,65 m²,1 m²,4 m²,215 m³,3 rooms (2 bedrooms),1 bathroom,1 story,1st floor,"Optical fibre, elevator, mechanical ventilation and TV via cable",D        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",Full ownership,Full ownership,French balcony present,Storage box,Electricity,Paid parking,Yes,Yes,Yes,Yes,Yes,Yes,no
