header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Liendenhof 254,1108 HR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42674422-liendenhof-254/?navigateSource=resultlist,20220130_185237,"€ 295,000 kosten koper","€ 3,933    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,€ 212.42 per month,Apartment with shared street entrance,Resale property,1979,Flat roof covered with asphalt roofing,Living area75 m²Exterior space attached to the building5 m²External storage space4 m²,75 m²,5 m²,4 m²,239 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath,1 story,4th floor,"Mechanical ventilation, passive ventilation system and TV via cable",B        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas (gas-fired from 2021, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-05-2027),Paid until 31-05-2027,Balcony present,Storage box,Parking place,Parking garage,Yes,Yes,Yes (€ 212.42 per month),Yes,Yes,Yes,no
