header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Onstein 23,1082 KK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88035510-onstein-23/?navigateSource=resultlist,20220128_153207,"€ 460,000 kosten koper","€ 5,542    The asking price per m² (€ 460,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 208.93 per month,Upstairs apartment (apartment),Resale property,1971,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area83 m²Exterior space attached to the building10 m²External storage space9 m²,83 m²,10 m²,9 m²,272 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,"Elevator, mechanical ventilation, passive ventilation system and TV via cable",B        What does this mean?,Double glazing,Communal central heating,Central facility,Ownership encumbered with long-term leaset (end date of long-term lease:  30-08-2044),"€ 228,7 per year","Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 208.93 per month),Yes,Yes,Yes,no
