header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Gerrit Kroonstraat (Bouwnr. 27),7334 DW Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/bouwgrond-42502926-gerrit-kroonstraat-bouwnr-27/?navigateSource=resultlist,20220130_143038,"€ 315,000 vrij op naam",2 months,Under option,Available in consultation,Building plot,466 m²,In residential district,no
