header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan Pieter Heijestraat 139 1,1054 MG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42551556-jan-pieter-heijestraat-139-1/?navigateSource=resultlist,20220130_205547,"€ 420,000 kosten koper","€ 8,750    The asking price per m² (€ 420,000) is calculated by dividing the asking price of the home by the living area (48 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1899,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area48 m²Exterior space attached to the building7 m²,48 m²,7 m²,150 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,Mechanical ventilation and TV via cable,F            2.86What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas 28/24 (gas-fired combination boiler from 2021, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 01-10-2055,"Alongside busy road, in center and in residential district",Balcony present and french balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
