header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
IJsseldijk-West 13 A,2935 AN Ouderkerk aan den IJssel        ,https://www.funda.nl/en/koop/ouderkerk-aan-den-ijssel/bouwgrond-40912022-ijsseldijk-west-13-a/?navigateSource=resultlist,20220128_033353,"€ 319,000 kosten koper",6+ months,Sold under reservation,Available in consultation,Building plot,"1,000 m²","Alongside water, freestanding location and unobstructed surrounding view",no
