header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Type of parking facilities,error
Henry Dunantlaan 95,2614 GL Delft        ,https://www.funda.nl/en/koop/delft/huis-42695183-henry-dunantlaan-95/?navigateSource=resultlist,20220129_012017,"€ 795,000 kosten koper","€ 4,077    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (195 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,"Desirable residence/villa, row house (drive-in residential property)",Resale property,1960-1970,Flat roof,Living area195 m²Other space inside the building20 m²Exterior space attached to the building5 m²External storage space4 m²,195 m²,20 m²,5 m²,4 m²,155 m²,700 m³,8 rooms (6 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",4 stories,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2020, in ownership)",155 m²,Full ownership,"Alongside park, alongside a quiet road, alongside water and in residential district",Back garden,"95 m² (16,75 meter deep and 5,7 meter broad)",Located at the southwest,Balcony present,Built-in,1 car,Public parking,no
