header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Insulation.2,error
Herendijk 186,7833 JK Nieuw-Amsterdam        ,https://www.funda.nl/en/koop/nieuw-amsterdam/huis-41256163-herendijk-186/?navigateSource=resultlist,20220129_160432,"€ 599,000 kosten koper","€ 1,664    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 599,000) is calculated by dividing the asking price of the home by the living area (360 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,1974,Double occupancy possible,Gable roof covered with roof tiles,Living area360 m²Other space inside the building68 m²Exterior space attached to the building61 m²External storage space33 m²,360 m²,68 m²,61 m²,33 m²,"2,453 m²","1,438 m³",11 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,"2 stories, a/an attic and a basement","Optical fibre, mechanical ventilation and flue",D        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Nefit Topline Compact HRC (gas-fired combination boiler from 2009, in ownership)",2.453 m²,Full ownership,Surrounded by garden,Balcony present,Detached wooden storage,Electricity,No insulation,Attached brick garage,1 car,No insulation,no
