header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eerste Keucheniusstraat 13 /hs,1051 HN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42535986-eerste-keucheniusstraat-13-hs/?navigateSource=resultlist,20220130_230148,"€ 495,000 kosten koper","€ 9,000    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 85.00 per month,Ground-floor apartment (apartment),Resale property,1913,Living area55 m²Other space inside the building29 m²,55 m²,29 m²,307 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,Ground floor,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Kombi Kompakt HRE (gas-fired combination boiler from 2009, in ownership)",Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,"47 m² (0,14 meter deep and 0,05 meter broad)",Located at the south,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 85.00 per month),Yes,Yes,Yes,no
