header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Patio/atrium,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Ruisvoorn 21,4007 NE Tiel        ,https://www.funda.nl/en/koop/tiel/huis-42528288-ruisvoorn-21/?navigateSource=resultlist,20220130_120932,"€ 450,000 kosten koper","€ 2,761    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (163 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Bungalow, semi-detached residential property (patio residence)",Resale property,2001,Flat roof covered with asphalt roofing,Living area163 m²Other space inside the building15 m²Exterior space attached to the building42 m²,163 m²,15 m²,42 m²,220 m²,592 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"2 baths, 2 showers and 2 toilets",2 stories,Mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler and solar boiler,"Intergas (gas-fired combination boiler from 2013, in ownership)",220 m²,Full ownership,Alongside a quiet road and in residential district,Patio/atrium,"39 m² (7 meter deep and 5,5 meter broad)",Located at the northeast,Attached brick storage,Electricity,Attached brick garage,1 car,Electricity,Public parking,no
