header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Straat van Corsica 176,3825 VA Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/huis-42435987-straat-van-corsica-176/?navigateSource=resultlist,20220129_013225,"€ 839,000 kosten koper","€ 4,463    The asking price per m² (€ 839,000) is calculated by dividing the asking price of the home by the living area (188 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 870,000 kosten koper",4 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,2014,Gable roof covered with roof tiles,Living area188 m²Other space inside the building25 m²Exterior space attached to the building15 m²External storage space29 m²,188 m²,25 m²,15 m²,29 m²,362 m²,700 m³,6 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"HR Combi (gas-fired combination boiler from 2014, in ownership)",362 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"175 m² (17,5 meter deep and 10 meter broad)",Located at the south accessible via the rear,Attached brick garage and parking place,1 car,Electricity,Parking on private property and public parking,no
