header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,error
KINGS PARK WONINGTYPE B (Bouwnr. N.00.02),2721 CV Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-41929929-kings-park-woningtype-b-bouwnr-n0002/?navigateSource=resultlist,20220129_094919,"€ 375,950 vrij op naam","€ 4,177    The asking price per m² (€ 375,950) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Ground-floor apartment,New property,After 2020,Living area90 m²,90 m²,269 m³,3 rooms,1 story,Ground floor,A        What does this mean?,no
