header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Haarlemmerdijk 120 C,1013 JH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42537515-haarlemmerdijk-120-c/?navigateSource=resultlist,20220130_224637,"€ 365,000 kosten koper","€ 8,111    The asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (45 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 192.60 per month,Upstairs apartment (apartment),Resale property,1999,Living area45 m²Exterior space attached to the building4 m²,45 m²,4 m²,144 m³,2 rooms (1 bedroom),1 bathroom,Toilet,1 story,3rd floor,TV via cable,C        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2014, in ownership)",Municipal long-term lease,Paid until 31-10-2076,In center and in residential district,Balcony present and french balcony present,Resident's parking permits,Yes,Yes,Yes (€ 192.60 per month),Yes,Yes,Yes,no
