header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Sint Jansstraat 8,7741 HB Coevorden        ,https://www.funda.nl/en/koop/coevorden/huis-42524217-sint-jansstraat-8/?navigateSource=resultlist,20220130_153954,"€ 217,500 kosten koper","€ 2,071    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 217,500) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Single-family home, double house",Resale property,1911,Mansard roof covered with roof tiles,Living area105 m²Other space inside the building8 m²Exterior space attached to the building32 m²External storage space6 m²,105 m²,8 m²,32 m²,6 m²,265 m²,418 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a basement,Passive ventilation system and flue,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas Kombi Kompakt HRE 36/30 (gas-fired combination boiler from 2014, in ownership)",265 m²,Full ownership,In center,Back garden and side garden,"165 m² (20 meter deep and 7,5 meter broad)",Located at the northwest accessible via the rear,Attached brick storage,Public parking,no
