header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Okkernootstraat 146,2555 ZK Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42550926-okkernootstraat-146/?navigateSource=resultlist,20220131_200242,"€ 249,500 kosten koper","€ 4,708    The asking price per m² (€ 249,500) is calculated by dividing the asking price of the home by the living area (53 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 40.00 per month,Ground-floor apartment (apartment with open entrance to street),Resale property,1938,Flat roof covered with asphalt roofing,Living area53 m²External storage space6 m²,53 m²,6 m²,160 m³,2 rooms (1 bedroom),1 bathroom,Bath and toilet,1 story,Ground floor,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Avanta HR (gas-fired combination boiler from 2013, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"79 m² (13,5 meter deep and 5,83 meter broad)",Located at the southeast,Detached wooden storage,Electricity,No insulation,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 40.00 per month),Yes,No,Yes,no
