header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,error
Stokerkade 116,1019 XB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42581046-stokerkade-116/?navigateSource=resultlist,20220129_090047,"€ 800,000 kosten koper","€ 5,634    The asking price per m² (€ 800,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 278 per month,3 months,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property (split-level residence)",Resale property,1998,Flat roof covered with asphalt roofing and other,Living area142 m²Other space inside the building37 m²Exterior space attached to the building30 m²,142 m²,37 m²,30 m²,638 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",3 stories and a basement,"Balanced ventilation system, skylight, optical fibre and TV via cable",A        What does this mean?,Double glazing and completely insulated,District heating,Central facility,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-01-2048),Paid until 31-01-2048,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Sun terrace,30 m² (6 meter deep and 5 meter broad),Located at the south,Roof terrace present,Built-in,Garage and built-in,1 car,Electricity,no
