header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Kruisweg 1039,2131 CS Hoofddorp        ,https://www.funda.nl/en/koop/hoofddorp/huis-42535942-kruisweg-1039/?navigateSource=resultlist,20220129_045232,"€ 650,000 kosten koper","€ 5,909    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1963,Renovation project and rebuild project,Gable roof covered with roof tiles,Living area110 m²External storage space13 m²,110 m²,13 m²,580 m²,404 m³,4 rooms (3 bedrooms),1 bathroom,Bath and toilet,2 stories,"Outdoor awning, flue and TV via cable",F        What does this mean?,Mostly double glazed,CH boiler and gas heater,CH boiler,"HR (gas-fired combination boiler, in ownership)",580 m²,Full ownership,"Alongside busy road, sheltered location, in center, in residential district and unobstructed surrounding view",Surrounded by garden,Detached brick garage,1 car,Electricity,No insulation,Parking on private property and resident's parking permits,no
