header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hoofdweg 402 III,1056 DE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42655753-hoofdweg-402-iii/?navigateSource=resultlist,20220130_204134,"€ 395,000 kosten koper","€ 6,810    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (58 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 162.13 per month,Upstairs apartment (apartment),Resale property,1927,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area58 m²Other space inside the building1 m²Exterior space attached to the building7 m²External storage space7 m²,58 m²,1 m²,7 m²,7 m²,188 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,3rd floor,Passive ventilation system and TV via cable,C            1.77What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2016, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 01-03-2057,Municipal ownership encumbered with long-term leaset,Paid until 01-03-2057,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 162.13 per month),Yes,Yes,Yes,no
