header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Hoofstraat 64,4583 SR Terhole        ,https://www.funda.nl/en/koop/terhole/huis-88904362-hoofstraat-64/?navigateSource=resultlist,20220130_115955,"€ 235,000 kosten koper","€ 2,350    The asking price per m² (€ 235,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,"Single-family home, corner house",100 m² residential surface area / 197 m² plot surface area,5 rooms (4 bedrooms),300 m³,D            1.67What does this mean?,Resale property,1981,no
