header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Hoofdstraat 51,4416 AB Kruiningen        ,https://www.funda.nl/en/koop/kruiningen/huis-88983540-hoofdstraat-51/?navigateSource=resultlist,20220128_153007,"€ 225,000 kosten koper","€ 1,331    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (169 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available immediately,"Single-family home, semi-detached residential property",Resale property,1904,Gable roof covered with roof tiles,Living area169 m²Other space inside the building73 m²,169 m²,73 m²,379 m²,971 m³,7 rooms (2 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories and a attic,Rolldown shutters and TV via cable,G        What does this mean?,Roof insulation and insulated walls,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2020, in ownership)",379 m²,Full ownership,Alongside busy road and in center,Back garden,"181 m² (14,19 meter deep and 12,75 meter broad)",Located at the southwest accessible via the rear,Attached brick storage,"Electricity, heating and running water",Parking on private property and public parking,no
