header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Moriaansdreef 31,4645 GG Putte        ,https://www.funda.nl/en/koop/putte/huis-88933491-moriaansdreef-31/?navigateSource=resultlist,20220129_064815,"€ 299,000 kosten koper","€ 2,492    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 299,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 319,000 kosten koper",3 months,Available,Available in consultation,"Single-family home, double house",Resale property,1979,Gable roof covered with roof tiles,Living area120 m²Other space inside the building11 m²External storage space23 m²,120 m²,11 m²,23 m²,262 m²,382 m³,5 rooms (4 bedrooms),3 stories,"Outdoor awning, mechanical ventilation and TV via cable",C        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"BOSCH ( combination boiler from 2010, in ownership)",262 m²,Full ownership,In residential district,Back garden,"75 m² (11 meter deep and 6,8 meter broad)",Located at the southwest accessible via the rear,Detached brick storage,Detached brick garage,1 car,"Electrical door, electricity, heating and running water",Parking on private property,no
