header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Söderblomplaats 392,3069 SL Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42656864-soderblomplaats-392/?navigateSource=resultlist,20220126_165814,"€ 260,000 kosten koper","€ 3,421    The asking price per m² (€ 260,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 212.56 per month,Apartment with shared street entrance (apartment),Resale property,1972,Flat roof,Living area76 m²Exterior space attached to the building11 m²External storage space5 m²,76 m²,11 m²,5 m²,242 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,7th floor,Outdoor awning and elevator,D        What does this mean?,Mostly double glazed,Communal central heating,Electrical boiler,Full ownership,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 212.56 per month),Yes,Yes,Yes,no
