header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Wonderwoods special 02.13.04,3521 CB Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42545846-wonderwoods-special-021304/?navigateSource=resultlist,20220131_155915,"€ 2,595,000 vrij op naam","€ 9,540    The asking price per m² (€ 2,595,000) is calculated by dividing the asking price of the home by the living area (272 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 3 per month,8 weeks,Under option,Available in consultation,Ground-floor + upstairs apartment (apartment),New property,2021,Woningborg garantiecertificaat,Living area272 m²Exterior space attached to the building82 m²,272 m²,82 m²,789 m³,7 rooms (3 bedrooms),2 bathrooms and 2 separate toilets,Bath and 2 showers,2 stories,Ground floor,Elevator and mechanical ventilation,A        What does this mean?,Completely insulated,"District heating, complete floor heating and heat recovery unit",District heating,In center and unobstructed surrounding view,Balcony present,Built-in,Underground parking,Parking garage,no
