header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Shed / storage,Facilities,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Zondereigensebaan 2,5111 EG Baarle-Nassau        ,https://www.funda.nl/en/koop/baarle-nassau/huis-87451762-zondereigensebaan-2/?navigateSource=resultlist,20220129_160457,"€ 990,000 kosten koper","€ 3,498    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 990,000) is calculated by dividing the asking price of the home by the living area (283 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Under offer,Available in consultation,"Country house, detached residential property",Resale property,1989,Gable roof,"Living area283 m²Other space inside the building153 m²Exterior space attached to the building3 m²External storage space1,130 m²",283 m²,153 m²,3 m²,"1,130 m²","15,415 m²","1,493 m³",13 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,"Steam cabin, bath, shower and toilet","2 stories, a/an attic and a basement",Not available,Double glazing and completely insulated,CH boiler and fireplace,CH boiler,"Gas-fired, in ownership",15.415 m²,"Alongside a quiet road, outside the built-up area, In wooded surroundings, rural, freestanding location and unobstructed surrounding view",Surrounded by garden,Detached brick storage,Electricity and running water,Built-in,2 cars,"Electrical door, electricity, heating and running water",Completely insulated,Parking on gated property and parking on private property,no
