header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sandenburg 9,2036 PA Haarlem        ,https://www.funda.nl/en/koop/haarlem/appartement-42675005-sandenburg-9/?navigateSource=resultlist,20220128_005925,"€ 285,000 kosten koper","€ 4,130    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 260 per month,2 weeks,Under offer,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1980,Partly furnished with carpets and curtains,Flat roof,Living area69 m²Exterior space attached to the building10 m²External storage space6 m²,69 m²,10 m²,6 m²,225 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,1st floor,Passive ventilation system,E        What does this mean?,Double glazing,Communal central heating,Central facility,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
