header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Granadoslaan 120,3055 RD Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88035766-granadoslaan-120/?navigateSource=resultlist,20220125_220658,"€ 175,000 kosten koper","€ 4,730    The asking price per m² (€ 175,000) is calculated by dividing the asking price of the home by the living area (37 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 14, 2022",Sold under reservation,Available in consultation,€ 152.00 per month,Apartment with shared street entrance (apartment),Resale property,1965,Living area37 m²Exterior space attached to the building3 m²External storage space7 m²,37 m²,3 m²,7 m²,124 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,Rolldown shutters,E        What does this mean?,Roof insulation,Communal central heating,Gas-fired boiler (rental),Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 152.00 per month),Yes,Yes,Yes,no
