header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Choorstraat 43,5211 KZ Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-88042844-choorstraat-43/?navigateSource=resultlist,20220201_105627,"€ 550,000 kosten koper","€ 5,851    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,Mezzanine (apartment),Resale property,2003,Flat roof,Energie Prestatie Advies,Living area94 m²Exterior space attached to the building23 m²External storage space7 m²,94 m²,23 m²,7 m²,332 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Toilet,1 story,1st floor,"Outdoor awning, optical fibre, elevator, mechanical ventilation, passive ventilation system and sliding door",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Remeha Calenta (gas-fired from 2017, to rent)",Alongside a quiet road and in center,Balcony present,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
