header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Slangenburg 172,3328 DT Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/appartement-88044556-slangenburg-172/?navigateSource=resultlist,20220129_173913,"€ 235,000 kosten koper","€ 2,527    The asking price per m² (€ 235,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 140.00 per month,Maisonnette (apartment),Resale property,1980,Gable roof covered with roof tiles,Living area93 m²Exterior space attached to the building10 m²External storage space5 m²,93 m²,10 m²,5 m²,318 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, hipbath and shower",2 stories,2nd floor,"<{cctv}>, passive ventilation system and TV via cable",C        What does this mean?,Partly double glazed and insulated walls,CH boiler,CH boiler,"Remeha Avanta (2016, in ownership)","Alongside park, alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Balcony present,Attached brick storage,Electricity,Public parking,Yes,Yes,Yes (€ 140.00 per month),Yes,Yes,Yes,no
