header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Sirtemalaan 47,5361 JX Grave        ,https://www.funda.nl/en/koop/grave/huis-42533235-sirtemalaan-47/?navigateSource=resultlist,20220129_002701,"€ 475,000 kosten koper","€ 3,322    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (143 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1975,Shed roof covered with asphalt roofing,Living area143 m²Exterior space attached to the building34 m²External storage space20 m²,143 m²,34 m²,20 m²,394 m²,583 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,"Outdoor awning, optical fibre, flue, sliding door and TV via cable",B        What does this mean?,Double glazing,CH boiler,"Remeha Calenta (gas-fired combination boiler from 2013, in ownership)",394 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","113 m² (10 meter deep and 11,3 meter broad)",Located at the west accessible via the rear,Balcony present,Attached wooden storage,Attached brick garage and carport,1 car,Electricity,Parking on private property,no
