header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Front garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kloosterhof 1,3831 CL Leusden        ,https://www.funda.nl/en/koop/leusden/appartement-42695368-kloosterhof-1/?navigateSource=resultlist,20220129_032425,"€ 595,000 kosten koper","€ 4,648    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 239.00 per month,Ground-floor apartment (apartment),Resale property,2001-2010,Gable roof covered with roof tiles,Living area128 m²External storage space16 m²,128 m²,16 m²,535 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,Ground floor,"Optical fibre, elevator, mechanical ventilation and passive ventilation system",A        What does this mean?,CH boiler,CH boiler,"Nefit Ecoline (gas-fired combination boiler from 2007, in ownership)",Full ownership,In center and unobstructed surrounding view,Front garden,"34 m² (4 meter deep and 8,5 meter broad)",Located at the south,Built-in,"Loft, electricity, heating and running water",Garage,1 car,Electrical door and loft,Public parking,No,Yes,No,No,No,No,no
