header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Olmenlaan 108,1404 DH Bussum        ,https://www.funda.nl/en/koop/bussum/appartement-42523078-olmenlaan-108/?navigateSource=resultlist,20220129_014040,"€ 400,000 kosten koper","€ 3,670    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 209.30 per month,Galleried apartment (apartment),Resale property,1993,Flat roof covered with asphalt roofing,Living area109 m²Exterior space attached to the building5 m²External storage space4 m²,109 m²,5 m²,4 m²,329 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,1st floor,"Optical fibre, elevator, mechanical ventilation and TV via cable",B        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Remeha Avanta HR (gas-fired combination boiler from 2011, in ownership)",Full ownership,Full ownership,"Alongside busy road, in center, freestanding location and unobstructed surrounding view",Balcony present,Storage box,Electricity,No insulation,Not yet present but possible,"Paid parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 209.30 per month),Yes,No,Yes,no
