header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Reinkenstraat 44,2517 CW Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42512731-reinkenstraat-44/?navigateSource=resultlist,20220131_203620,"€ 1,275,000 kosten koper","€ 4,885    The asking price per m² (€ 1,275,000) is calculated by dividing the asking price of the home by the living area (261 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available immediately,Upstairs apartment (double upstairs apartment),Resale property,1896,Protected townscape or village view (permit needed for alterations),Mansard roof,Living area261 m²Exterior space attached to the building14 m²,261 m²,14 m²,973 m³,10 rooms (6 bedrooms),2 bathrooms and 3 separate toilets,Bath and shower,3 stories,1st floor,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Calenta Ace (gas-fired combination boiler from 2019, in ownership)",Full ownership,Full ownership,In residential district,Sun terrace,"9 m² (1,97 meter deep and 4,35 meter broad)",Located at the southwest,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
