header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Churchill-laan 151 3,1078 DT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42697423-churchill-laan-151-3/?navigateSource=resultlist,20220130_183925,"€ 785,000 kosten koper","€ 7,406    The asking price per m² (€ 785,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 116 per month,"January 28, 2022",Available,Available in consultation,Upstairs apartment (apartment),Resale property,1906-1930,Gable roof,Living area106 m²Exterior space attached to the building3 m²,106 m²,3 m²,348 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,4 stories,3rd floor,D        What does this mean?,CH boiler,CH boiler,Nefit (gas-fired from 2011),Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-05-2052),€ 855 per year with option to purchase,"Sheltered location, in residential district and unobstructed surrounding view",Balcony present,"Paid parking, public parking and resident's parking permits",No,No,No,No,No,No,no
