header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Balcony/roof garden,Type of garage,Type of parking facilities,error
C.02 - 4 Kamerappartement met balkon (Bouwnr. 4),1031 Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42545657-c02-4-kamerappartement-met-balkon-bouwnr-4/?navigateSource=resultlist,20220130_223342,"€ 655,500 vrij op naam","€ 6,758    The asking price per m² (€ 655,500) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Available,Available in consultation,Apartment with shared street entrance (apartment),New property,2022,SWK garantiecertificaat,Living area97 m²,97 m²,290 m³,4 rooms (3 bedrooms),5 stories,2nd floor,Elevator and mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,Central facility and district heating,Balcony present,Underground parking and parking place,Parking garage,no
