header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Okkernootstraat 68,2555 ZJ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42546162-okkernootstraat-68/?navigateSource=resultlist,20220131_232320,"€ 299,000 kosten koper","€ 3,477    The asking price per m² (€ 299,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 112 per month,8 weeks,Sold under reservation,Available in consultation,€ 112.00 per month,Residential property with shared street entrance (apartment with open entrance to street),Resale property,1942,Flat roof,Living area86 m²Exterior space attached to the building41 m²,86 m²,41 m²,300 m³,4 rooms (3 bedrooms),1 separate toilet,1 story,TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2015, in ownership)",Full ownership,Alongside a quiet road and in residential district,Sun terrace,40 m² (4 meter deep and 10 meter broad),Located at the southeast,Roof terrace present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 112.00 per month),Yes,Yes,Yes,no
