header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
van Mijndenlaan 29,1231 XB Loosdrecht        ,https://www.funda.nl/en/koop/loosdrecht/huis-42538353-van-mijndenlaan-29/?navigateSource=resultlist,20220129_041818,"€ 400,000 kosten koper","€ 3,810    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1966,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Bouwkundige keuring,Living area105 m²Other space inside the building8 m²,105 m²,8 m²,134 m²,369 m³,6 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Shower,3 stories,"Outdoor awning, skylight, flue and TV via cable",C        What does this mean?,Roof insulation and double glazing,CH boiler and possibility for fireplace,CH boiler,"Nefit Trendline HRC30 CW5 (gas-fired combination boiler from 2014, in ownership)",134 m²,Full ownership,"Alongside a quiet road, in residential district and freestanding location",Back garden and front garden,54 m² (9 meter deep and 6 meter broad),Located at the north accessible via the rear,Attached brick storage,Electricity,No insulation,Public parking,no
