header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Colenso 8,3761 GE Soest        ,https://www.funda.nl/en/koop/soest/appartement-42695627-colenso-8/?navigateSource=resultlist,20220128_021159,"€ 300,000 kosten koper","€ 4,054    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 223.00 per month,Apartment with shared street entrance (apartment),Resale property,1965,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area74 m²Exterior space attached to the building10 m²External storage space6 m²,74 m²,10 m²,6 m²,220 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,4 stories,4th floor,"Outdoor awning, flue and TV via cable",D        What does this mean?,Double glazing,Communal central heating,Gas water heater,Full ownership,Full ownership,"On the edge of a forest, In wooded surroundings, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 223.00 per month),Yes,Yes,Yes,no
