header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Batavierenplantsoen 31,2025 CJ Haarlem        ,https://www.funda.nl/en/koop/haarlem/huis-42549795-batavierenplantsoen-31/?navigateSource=resultlist,20220130_155324,"€ 675,000 kosten koper","€ 4,963    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (136 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1954,Combination roof covered with asphalt roofing and roof tiles,Bouwkundige keuring,Living area136 m²External storage space9 m²,136 m²,9 m²,188 m²,450 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Passive ventilation system,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha W28 Eco (gas-fired combination boiler from 2001, in ownership)",188 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,"88 m² (15 meter deep and 5,85 meter broad)",Located at the west accessible via the rear,Detached brick storage,Public parking,no
