header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Side garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
De Buorren 1,9132 LW Engwierum        ,https://www.funda.nl/en/koop/engwierum/huis-42667694-de-buorren-1/?navigateSource=resultlist,20220129_170705,"€ 259,000 kosten koper","€ 1,560    The asking price per m² (€ 259,000) is calculated by dividing the asking price of the home by the living area (166 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Under offer,Available in consultation,"Single-family home, detached residential property",Resale property,Before 1906,Combination roof,Living area166 m²External storage space18 m²,166 m²,18 m²,300 m²,536 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,Mechanical ventilation and TV via cable,D        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Nefit Ecomline HR Excellent (gas-fired combination boiler from 2003, in ownership)",300 m²,Full ownership,In center,Back garden and side garden,"50 m² (12,5 meter deep and 4 meter broad)",Located at the south,Detached wooden garage,1 car,Electricity,No insulation,Public parking,no
