header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Koninginneweg 83 H,1075 CJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42673484-koninginneweg-83-h/?navigateSource=resultlist,20220130_224342,"€ 1,995,000 kosten koper","€ 8,867    The asking price per m² (€ 1,995,000) is calculated by dividing the asking price of the home by the living area (225 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 65 per month,2 weeks,Sold under reservation,Available in consultation,€ 65.00 per month,Ground-floor apartment (apartment),Resale property,1897,Flat roof covered with asphalt roofing,Living area225 m²Exterior space attached to the building17 m²External storage space6 m²,225 m²,17 m²,6 m²,753 m³,6 rooms (4 bedrooms),2 bathrooms and 3 separate toilets,2 baths and 2 showers,3 stories,Ground floor,TV via cable,A            0.90What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler from 2014, in ownership",Full ownership,"Alongside busy road, in center and in residential district",Back garden,"49 m² (7,5 meter deep and 6,5 meter broad)",Located at the south,Roof terrace present and balcony present,Detached wooden storage,Paid parking and public parking,Yes,Yes,Yes (€ 65.00 per month),Yes,Yes,Yes,no
