header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Prins Bernhardlaan 55,3555 AC Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42544010-prins-bernhardlaan-55/?navigateSource=resultlist,20220131_152436,"€ 325,000 kosten koper","€ 4,779    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,Ground-floor apartment (apartment),Resale property,1949,Living area68 m²External storage space6 m²,68 m²,6 m²,255 m³,3 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,Ground floor,TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HRE 24/18 (gas-fired from 2013, in ownership)",Municipal long-term lease,Bought off for eternity,Municipal long-term lease,Bought off for eternity,In residential district and unobstructed surrounding view,Back garden,"44 m² (8 meter deep and 5,5 meter broad)",Located at the northeast accessible via the rear,Detached brick storage,Public parking,No,No,No,No,No,No,no
