header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Side garden,Garden location,Shed / storage,Type of garage,Type of parking facilities,error
Heimansstraat 1 A,6285 AM Epen        ,https://www.funda.nl/en/koop/epen/huis-88035990-heimansstraat-1-a/?navigateSource=resultlist,20220130_142743,"€ 370,000 kosten koper","€ 3,058    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 370,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 17, 2022",Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1969,Accessible for seniors,Gable roof covered with roof tiles,Living area121 m²Other space inside the building22 m²External storage space10 m²,121 m²,22 m²,10 m²,303 m²,526 m³,7 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Shower and 2 toilets,"2 stories, a/an attic and a basement",C        What does this mean?,Double glazing,CH boiler,CH boiler,"HR-107 (gas-fired combination boiler from 2018, in ownership)",303 m²,Full ownership,In residential district,Side garden,100 m² (20 meter deep and 5 meter broad),Located at the south,Detached wooden storage,Parking place,Parking on private property,no
