header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
De Bloemen 34,7943 LV Meppel        ,https://www.funda.nl/en/koop/meppel/huis-42673529-de-bloemen-34/?navigateSource=resultlist,20220129_195101,"€ 250,000 kosten koper","€ 2,577    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 16, 2022",Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1993,Gable roof covered with roof tiles,Living area97 m²Exterior space attached to the building24 m²External storage space12 m²,97 m²,24 m²,12 m²,160 m²,345 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Skylight, optical fibre, mechanical ventilation and TV via cable",B        What does this mean?,CH boiler,CH boiler,"Vaillant combi (gas-fired combination boiler from 2004, in ownership)",160 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"69 m² (12,5 meter deep and 5,5 meter broad)",Located at the south accessible via the rear,Detached brick storage,Electricity,Public parking,no
