header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwe Herengracht 261,1011 SP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42500038-nieuwe-herengracht-261/?navigateSource=resultlist,20220130_225850,"€ 625,000 kosten koper","€ 7,716    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 221.00 per month,Upstairs apartment (apartment),Resale property,1750,"Protected townscape or village view (permit needed for alterations), listed building (national monument) and monumental building",Living area81 m²External storage space4 m²,81 m²,4 m²,232 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,Passive ventilation system and TV via cable,Not required,Partly double glazed,CH boiler,CH boiler,Full ownership,"On navigable waterway, alongside water, in center and in residential district",Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 221.00 per month),Yes,No,Yes,no
