header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Soestdijksekade 51,2574 AB Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88978187-soestdijksekade-51/?navigateSource=resultlist,20220131_212614,"€ 300,000 kosten koper","€ 3,750    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,€ 100.00 per month,Ground-floor apartment (apartment),Resale property,1936,Accessible for seniors,Flat roof covered with asphalt roofing,Living area80 m²External storage space18 m²,80 m²,18 m²,260 m³,4 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,Ground floor,Sliding door,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler, in ownership)",In residential district,Back garden,"81 m² (12 meter deep and 6,75 meter broad)",Located at the southwest accessible via the rear,Detached brick storage,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
