header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gordelweg 96 A,3037 AM Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42546318-gordelweg-96-a/?navigateSource=resultlist,20220126_005503,"€ 375,000 kosten koper","€ 3,827    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 116.00 per month,Upstairs apartment (apartment),Resale property,1931-1944,Flat roof covered with asphalt roofing,Living area98 m²Exterior space attached to the building4 m²,98 m²,4 m²,300 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,3rd floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2005, in ownership)",Municipal long-term lease (end date of long-term lease:  31-12-2094),Paid until 31-12-2094,In residential district and unobstructed surrounding view,Balcony present,Public parking and resident's parking permits,Yes,Yes,Yes (€ 116.00 per month),Yes,Yes,Yes,no
