header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Garden,Front garden,Garden location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Eeghenstraat 180,1071 GM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42428507-van-eeghenstraat-180/?navigateSource=resultlist,20220130_214506,"€ 4,500,000 kosten koper","€ 18,672    The asking price per m² (€ 4,500,000) is calculated by dividing the asking price of the home by the living area (241 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,€ 757.00 per month,Ground-floor apartment (apartment),Resale property,1905,Living area241 m²External storage space12 m²,241 m²,12 m²,624 m³,4 rooms (3 bedrooms),3 bathrooms and 1 separate toilet,"Bath, 3 showers and 2 toilets",1 story,Ground floor,Air conditioning and mechanical ventilation,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Full ownership,Front garden and side garden,"136 m² (15 meter deep and 90,67 meter broad)",Located at the south,Built-in,Parking place,Parking garage,Yes,Yes,Yes (€ 757.00 per month),Yes,Yes,Yes,no
