header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Loderlaan 23,3527 KA Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42680203-loderlaan-23/?navigateSource=resultlist,20220131_161123,"€ 300,000 kosten koper","€ 4,286    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,€ 137.72 per month,Apartment with shared street entrance (apartment),Resale property,1964,Flat roof covered with asphalt roofing,Living area70 m²Exterior space attached to the building8 m²External storage space6 m²,70 m²,8 m²,6 m²,226 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,E        What does this mean?,Gas heater,Gas water heater (rental),Full ownership,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 137.72 per month),Yes,Yes,No,no
