header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
De Posten 2,9202 VJ Drachten        ,https://www.funda.nl/en/koop/drachten/huis-42670388-de-posten-2/?navigateSource=resultlist,20220127_215827,"€ 319,000 kosten koper","€ 1,753    The asking price per m² (€ 319,000) is calculated by dividing the asking price of the home by the living area (182 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 14, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1970,Gable roof covered with roof tiles,Living area182 m²,182 m²,325 m²,629 m³,7 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,2 showers and toilet,3 stories,"Skylight, sliding door and TV via cable",D        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2014, in ownership)",325 m²,Full ownership,Alongside a quiet road,Back garden and front garden,"149 m² (16,5 meter deep and 9 meter broad)",Located at the west,Parking on private property and public parking,no
