header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Stadhouderslaan 32,2517 HZ Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42531261-stadhouderslaan-32/?navigateSource=resultlist,20220131_220720,"€ 1,250,000 kosten koper","€ 4,266    The asking price per m² (€ 1,250,000) is calculated by dividing the asking price of the home by the living area (293 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",Resale property,1902,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area293 m²Other space inside the building11 m²Exterior space attached to the building6 m²External storage space5 m²,293 m²,11 m²,6 m²,5 m²,156 m²,"1,192 m³",10 rooms (5 bedrooms),2 bathrooms and 3 separate toilets,"Bath, shower and toilet",4 stories and a basement,D        What does this mean?,CH boiler and fireplace,CH boiler,"Combiketel (gas-fired combination boiler, in ownership)",156 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden,"55 m² (8,9 meter deep and 6,15 meter broad)",Located at the southwest,Balcony present,Detached wooden storage,"Paid parking, public parking and resident's parking permits",no
