header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Javastraat 135 I,1094 HE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42549143-javastraat-135-i/?navigateSource=resultlist,20220130_213849,"€ 300,000 kosten koper","€ 7,143    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (42 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 130 per month,7 weeks,Sold under reservation,Available in consultation,€ 130.00 per month,Upstairs apartment (apartment),Resale property,1913,Living area42 m²Exterior space attached to the building3 m²,42 m²,3 m²,139 m³,2 rooms (1 bedroom),1 separate toilet,1 story,Passive ventilation system and TV via cable,E        What does this mean?,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2013, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  01-01-2057),€ 748 per year,Balcony present and french balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 130.00 per month),Yes,Yes,Yes,no
