header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Frankenoord 27,3079 LB Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-88943209-frankenoord-27/?navigateSource=resultlist,20220126_010726,"€ 680,000 kosten koper","€ 3,383    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 680,000) is calculated by dividing the asking price of the home by the living area (201 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,1990,Gable roof covered with roof tiles,Living area201 m²Other space inside the building60 m²Exterior space attached to the building4 m²External storage space20 m²,201 m²,60 m²,4 m²,20 m²,754 m²,900 m³,7 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet","2 stories, a/an attic and a basement","Alarm installation, outdoor awning, <{cctv}>, skylight, optical fibre, mechanical ventilation, passive ventilation system, rolldown shutters, sliding door and TV via cable",B        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler and fireplace,CH boiler,754 m²,Municipal ownership encumbered with long-term leaset,"Alongside a quiet road, sheltered location and in residential district","Back garden, front garden, side garden and sun terrace",Balcony present,Detached wooden storage,Built-in,1 car,"Electrical door, electricity, heating and running water",Insulated walls,Parking on private property and public parking,no
