header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Pelgrimsweg 1,6445 XM Brunssum        ,https://www.funda.nl/en/koop/brunssum/huis-42430221-pelgrimsweg-1/?navigateSource=resultlist,20220128_042629,"€ 185,000 kosten koper","€ 1,927    The asking price per m² (€ 185,000) is calculated by dividing the asking price of the home by the living area (96 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1945,Gable roof covered with roof tiles,Living area96 m²Other space inside the building10 m²External storage space24 m²,96 m²,10 m²,24 m²,141 m²,369 m³,4 rooms (3 bedrooms),1 bathroom,"Bath, shower and toilet","2 stories, a/an attic and a basement",Rolldown shutters,G        What does this mean?,Double glazing,CH boiler,Gas water heater,Radson (gas-fired),141 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,32 m² (8 meter deep and 4 meter broad),Located at the east accessible via the rear,Detached brick garage,1 car,"Electrical door, electricity and running water",Public parking,no
