header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Garden,Back garden,Garden location,error
Bouwnummer 023 (Bouwnr. 023),3846 AJ Harderwijk        ,https://www.funda.nl/en/koop/harderwijk/huis-42476906-bouwnummer-023-bouwnr-023/?navigateSource=resultlist,20220130_154816,"€ 428,500 vrij op naam","€ 3,348    The asking price per m² (€ 428,500) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, row house",New property,2022,Living area128 m²,128 m²,113 m²,453 m³,4 rooms (3 bedrooms),2 stories and a attic,A        What does this mean?,113 m²,Full ownership,Back garden,"63 m² (11,7 meter deep and 5,4 meter broad)",Located at the south,no
