header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Acropolis 45,2134 BG Hoofddorp        ,https://www.funda.nl/en/koop/hoofddorp/huis-88948333-acropolis-45/?navigateSource=resultlist,20220130_143250,"€ 600,000 kosten koper","€ 3,846    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (156 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2005,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area156 m²Exterior space attached to the building1 m²External storage space6 m²,156 m²,1 m²,6 m²,170 m²,556 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Skylight, optical fibre, mechanical ventilation, passive ventilation system, sliding door and solar collectors",A            1.20What does this mean?,Completely insulated,CH boiler and partial floor heating,"CH boiler, solar boiler and solar collectors","Nefit (gas-fired combination boiler from 2014, in ownership)",170 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden and front garden,"52 m² (8,19 meter deep and 6,41 meter broad)",Located at the southeast accessible via the rear,Detached wooden storage,Electricity,Parking on private property,no
