header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
J.P. Coenstraat 36,1215 KS Hilversum        ,https://www.funda.nl/en/koop/hilversum/huis-42654181-jp-coenstraat-36/?navigateSource=resultlist,20220127_230041,"€ 369,000 kosten koper","€ 5,348    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 369,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1941,Gable roof covered with roof tiles,Living area69 m²Other space inside the building6 m²External storage space5 m²,69 m²,6 m²,5 m²,144 m²,273 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,Optical fibre and flue,G        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2018, in ownership)",144 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,50 m² (10 meter deep and 5 meter broad),Located at the north accessible via the rear,Detached brick storage,Electricity,Public parking,no
