header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Ostadestraat 193 B,1073 TM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42677305-van-ostadestraat-193-b/?navigateSource=resultlist,20220128_050100,"€ 325,000 kosten koper","€ 9,028    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (36 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 238.00 per month,Upstairs apartment (apartment),Resale property,1905,Living area36 m²Exterior space attached to the building1 m²,36 m²,1 m²,107 m³,2 rooms (1 bedroom),1 bathroom,Toilet,1 story,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2009, in ownership)",Ownership encumbered with long-term leaset (end date of long-term lease:  03-08-2039),€ 1.815 per year with option to purchase,In residential district and unobstructed surrounding view,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 238.00 per month),Yes,Yes,Yes,no
